Text,Label
dabrdasth baree porllahundu. shetre ernala baree laikathundu. amrish puri sirn kuda jeva mlthilekkandu.,encouraging hope
ಸತ್ಯ ಪಂಡರ್ ಇತ್ತೆ ಗೊತ್ತಾವೊಂದುಂಡು,uninvolved
"#TuluOfficialinKA_KL

ಈ ಸರ್ತಿ‌ ವಿಧಾನ ಸಭೆಟ್‌ಸೊರೊ ಕೇನೊಡು
#SpeakUpForTulu ",uninvolved
Pandre ithe bega apujiee..Prblm hrt da prblm ..,blended hope
Full movie paadle pls pls,discouraging hope
puttanna police banji toonda kalla batti gangara can lekka undu.,discouraging hope
chandi kori super film,encouraging hope
"ಬಗೆಟ್ಲ ಒಂತೆ ಎನ್ನೊಡಾಪುಂಡು.""",uninvolved
Avencha ereg orane gadda kujal battini,uninvolved
Ninnan candy crush gobbaue magga😂😂😂,uninvolved
Ayena pudar ALI,uninvolved
Navine nanji d saipe.....ayag avve pokala.........bukka mc savuda mc ayana..,discouraging hope
Shutterbox yencha mik dh dummu 100 k ava😅,uninvolved
Full movie paadle guys,uninvolved
PlZ undu movie upload malple bega,encouraging hope
Nana purenla whatsapp status undhuve,blended hope
bari yede avodundu I like this,encouraging hope
My friend is bvc,blended hope
Bolar anna implementation da bagge bari kalddar,blended hope
Baji bandalye saavda kurthel,discouraging hope
Besant clg dalpane,uninvolved
ಬಾರಿ ಎಡ್ಡೆ ಪೋಪಮೆಂಸ್ ಮಲ್ಪೆರೆ  ಬಾರಿ ಅಡ್ಡ ಉಂಡು,blended hope
Santhu bode aar ijjinda edde aapuji irena vedio thooyere santhu bode broi,blended hope
Bale Tulu Lipi Kalpuga #TuluScriptExam #Online #TuluScript #TuluLipi #JaiTulunad #TuluAcademy,uninvolved
Super comedy ge,encouraging hope
"ಕೂಲಿ ಪನ್ಪಿ ಕನ್ನಡೊ ಸಬ್ದೊಗು ತುಳುಟ್ ದಾದ ಪನ್ಪೆರ್ ಗೊತ್ತುಂಡೇ?
#ನಿಕುಲೆಗ್_ಗೊತ್ತುಂಡಾ?
#KooInTulu ",uninvolved
8min d yettt pukuli maya aandd?,uninvolved
last twist dada ippu pandh aalochane malthondhithe apaga gothnd arpith bill ge leppun pandh,blended hope
Nickulu pura hindu laya nek superr pandh coment malpunakulu,blended hope
Bari shok da film♡,encouraging hope
Daada niklena poora la copyright avondundu comedy scene n poora troll g use malpulekane ijji,discouraging hope
ಆರ್ ಇನ್ಸಲ್ಟ್ ಮಲ್ತೀನತ್ತ್. ಕುಸಲ್ ಪಾತೆರ್ರೆ ಪೋಯಿನಿ. 👍🥰,uninvolved
"""Yelle 2nd puc da result",uninvolved
"Thulunad da legends....kapikad,padil,vamanjooru nikulu yapala ottige ithd nana ath telipavodu",encouraging hope
Kori cut malpunaye enchina shauy ya,discouraging hope
Ashleela.Inchina vediked inchina ashleela samvaadada comedyg avakaasha malth korperattha mokleg mone unda.,blended hope
bari porlu bari porlu,encouraging hope
video daye paduvar?,uninvolved
Plz daily siriyel padle,discouraging hope
ಬಾಂಬೆದಕುಲೆಗ್ ಶುರು ಮನ್ಪುಗಾನೆ 😂😂😂,uninvolved
"""Va bundle joke maare e janata,not at all good, Namma arpit anne s the best.""",blended hope
baree porlluda manadige.,encouraging hope
Yogi baba oordaara?,uninvolved
Dala Artha Athiji Mare Anda Super,encouraging hope
Aye jolly bogure,encouraging hope
Masth shokathund ️️️️️️,encouraging hope
Kudlad pukuli onte costly mare...e china d naad onte kammig mini tikku,uninvolved
Eer parpara anna,uninvolved
haahah kudala telipuga,encouraging hope
Mobile boduu... Wow...,discouraging hope
Bari yedde da comedy,encouraging hope
Encha savya.. kannada film chance g Dubai ithd search manpuna,blended hope
"All the best Sir, eerna Baiyyada Badav g #MIKvlogs 1st vlog",encouraging hope
Walter la kalther kann hakere. Very nice. Nice comedy.,discouraging hope
"ಇಜ್ಜಾಂಡ ಕಣ್ಣೀರೆ ಗತಿ ಆವು.""",uninvolved
"Nigul kuda shokudu act bared act malpod All the best,",blended hope
"ದಂಬೆ ಪನ್ಪಿ ಸಬ್ದೊಗು ಬೇತೆ ಬೇತೆ ಅರ್ಥೊ ಉಂಡು. ಅವೆಟ್ ಒಂಜಿ ಅರ್ಥೊ ಮುಲ್ಪ ಕೊರ್ತ.
#ನಿಕುಲೆಗ್_ಗೊತ್ತುಂಡಾ?
#KooInTulu ",uninvolved
ate careless aapuna aaypukuli la lost aante,discouraging hope
Same inchane jothishyerunakulu manpun.. They are legends.,uninvolved
Yellya uppunaga da TV tupina nenap malthar,encouraging hope
Yenkla onji team d act malpare tikka😁,uninvolved
ಕರ್ನಾಟಕ ಓಲು ಅಮೀರಿಕ ಡಾ 😂😂,uninvolved
Pratisala manju Rai overacting apundu,blended hope
"fans naklen daaye eeth bodipaapar sir?????""",uninvolved
Holoblock atth interlock,uninvolved
ಬಾರಿ ಎಡ್ಡೆ ಕಾಮಿಡಿ...,encouraging hope
Er Dane gada kujal dethini??,uninvolved
Bhari porluda bhagavathike,encouraging hope
Ora ayana pukuli naadthu korle papa,uninvolved
Kitta kitta song super ya,encouraging hope
Corona nu mer gorona panpera pandu marre,blended hope
"ಕುಡ್ಲದ ನೆಲ್ಲಿತೀರ್ಥ ಸೋಮನಾಥೇಶ್ವರ ದೇವಲ್ಯೊದ ಪಾಂಡಿಲಗ್ ಜಾಬಾಲಿ ಋಷಿ ಬತ್ತಿತ್ತೆರ್ಂದ್ ಪನ್ಪೆರ್.
#ನಮ್ಮ_ಊರು
#KooInTulu ",uninvolved
bari khushi and,encouraging hope
Santhu nu unthale  unthale.... 😁,uninvolved
must kushi and,encouraging hope
Yereg maatha e show msth ista ynna prathi sala comment undhuve,uninvolved
"08:55 ', ""ಎಂಚಿನ 'ಸಾವು'ದ ಕಾಮೆಡಿ \u200cಯೆ.."", '",blended hope
Baari soku undu undu,encouraging hope
Yedde massage koriyar..Time pass ayinane gothayiji,encouraging hope
Next videod santunu patondu baleye..🤣🤣,uninvolved
"RT @CouncilTuluvas: ನಮ್ಮ ತುಳುನಾಡ್ದ ಕೊಡಿ 15,300 Feet ಎಪ್ಪರೊಡು ರಾವೊಂದ್ ಇಪ್ಪುನ ಪೊರ್ತು.

ಇಂಚನೆ ತುಳುನಾಡ್‌ದ ಮಾತ ಊರು ಕೇರಿಡ್ ನಮ್ಮ ತುಳುನಾಡ್ದ ಕೊಡಿ ರಾ…",uninvolved
sav da comidy,blended hope
Jokes posath avad parath avad Sundar rai mandara malthnda avu posathe tojundu.Yedde aathnd,encouraging hope
Waw super comedy,discouraging hope
"#TeleBaravu ಟೆಲಿಬರವು ತಂತ್ರಾಂಶ ಬುಡುಗಡೆ ಲೇಸ್
#JaiTulunad ",uninvolved
Ending mathu yedde malder.... D K sir.,discouraging hope
arvind bolar ijjiya,uninvolved
I want to watch the whole nataka where can I find this Link,encouraging hope
"harsher super,nithin drinks dakalna part padunda laikaav.",blended hope
Anna full nataka upload manpulea plzz,encouraging hope
Parabu bari porlu undu,blended hope
Ini santu Anne Dane dull aini.. 🙄,blended hope
ಈಈಈಈರ್   ಭಯಂಕರ ಮಾರ್ರೆ 😄😄😁😁😊😊👌👌👌,blended hope
"""Awesome tamashe factory,..,vismaayaa vinayak 👌💕👌""",uninvolved
Nepaladla eeth hit aatijjand song Udupi Kudlad ottrsi hit aand,encouraging hope
Dada comedy marre super,encouraging hope
Dhoni daaye wicket da piraav untdin 🤣🤣🤣🤣🤣🤣,uninvolved
good program BT double meaning over athnd churu kammi aodu,blended hope
Dadchi pukuli maaaya,uninvolved
"Deerajraibhagavatike, bokka Prashant ck devivesa sokuathndu",encouraging hope
"#TuluOfficialinKA_KL 
ತುಲುವಪ್ಪೆನ ಮಾತ ಜೋಕುಲು ರಾಜ್ಯ ಸರಕಾರೊನು ಒತ್ತಾಯ ಮಲ್ಪುಗ... ತುಲು ಬಾಸೆಗ್ ಮಾನಾದಿಗೆ ಕೊರ್ಪಾಗ

#Tulu #Tulunad ",uninvolved
Free fire the video malpule,uninvolved
Hi rakshitha irla vikasla yepala same color dress padwar daane ?pandh padonuna😊,uninvolved
ಯೆಂತ್ ಸಾವಾ...ಪುಕುಲಿ ಮಾಯಾಕ್...,discouraging hope
Ninna ninna karma ... ️,discouraging hope
bale telipale dala ijji,blended hope
Dada karma undu v malupoda,discouraging hope
Modi n nambud kullurchi bela tikkand.,blended hope
ಕಾಮಿಡಿಡ್ ಜಾಸ್ತಿ ಬೋಳಾರ್ ಮಸ್ತ್ ಎಡ್ಡೆ ಸಂದೇಶ ಕೊರ್ಯೆರ್,encouraging hope
Kudla ge bannaga onthe late and Anna ejjinda nadudhu korthuve.......,uninvolved
Nanala nama raisodu tulu bhashe bulevodu,encouraging hope
+Hariprasad Shettigar andye ave yanla panpini....tulu te paterle,uninvolved
Shok athadha yedey story,encouraging hope
Yenchi saav da padya,discouraging hope
"Super Comedy Bittil, Maata Episode lena making comedy porlu ithnd... Kapikadrena Comedy Bittil g thanks,",encouraging hope
"""kattapa bahubali n dayeg kerini",uninvolved
Correct suit aapundu,encouraging hope
Super comedy anna,encouraging hope
Dislike mandinakal ghattadakl thojod,blended hope
ಎನ್ನ ಊರುದ ಆರ್ ಸುಂದರ್ ರೈ ಮಂದಾರ ಸೂಪರ್ ಸರ್,encouraging hope
ಇರೆನ ಪುಕುಲಿ ಓಲು ದೀದ್ ಇತ್ತರ್...?,uninvolved
Padil kapikadna ottige uppungada natakada audio pura budleye,encouraging hope
"ತುಳು ಬರವುಮಾಲೆದ ಒರ್ಮ್ಬನೇ ಅಚ್ಚರ : ṝ , ೠ, ൠ

#TuluBaravu
#ReviveTuluScript ",uninvolved
hahahaha thelth thelth sakand,discouraging hope
ಪೊರ್ಲೈಸಿರ. ಮಾತೆರೆಗ್ಲಾ ಸೊಲ್ಮೆಲು. ಯಕ್ಷಬೊಳ್ಳಿ ದಿನೇಶ್ ಅಣ್ಣಾ ವಿಮರ್ಶೆದ ಬಗ್ಗೆ ಉಡಲ್ದ ಪಾತ್ರ ಪಂಡರ್,encouraging hope
onji vale. judgement... ponnulu. ethudunda... manju rai yedde line thikuduu mare..,blended hope
Swami Karnikada daiva koragajja,encouraging hope
Nanku deveruller audio padle pls,encouraging hope
"ಬೇಲಾಡಿಡ್ ನಡತಿನ ""ಬಲೆ ತುಲು ಲಿಪಿ ಕಲ್ಪುಗ"" ಕಜ್ಜಕೊಟ್ಯದ ಮುಗಿತಲ ಲೇಸ್‌ಡ್ ದುನಿತ್ಂಡೊಂಜಿ ತುಲು ಪದ....

#TuluSong ",uninvolved
@ 1:20 sathya pathera..,uninvolved
sundar bangdi bard supr apubdu,encouraging hope
ponnu hindid pyaar Karthi hoo panodithnd.pyar Kartha hu    cha?,blended hope
en la kudla faan,discouraging hope
"""yer panna ereg",uninvolved
Yesa  movie padle,uninvolved
Arna  death adu 2.5 year and,uninvolved
Nklna team yede undu . Bt comedy dala yede ejje dblmng onthe Kammi manpule,blended hope
"Podi Dane mith barpuji,",blended hope
kannada matru bashe atth akka atth . avu namma rajyada onji bashe athe,blended hope
Muklen onji malpodchi  al imberen buddu balippuval Walter sir I byaraireg bodchand,uninvolved
Spr undu song,encouraging hope
Eeth samayad unduve onji laik da vlog eerna😂✌,blended hope
super Sandeep anna,encouraging hope
Talkies app du padder,uninvolved
Pin daane malthijar comment ?,uninvolved
Walter Anna yaksha rasa super and ereg mastha thanks,encouraging hope
Starting  part  Miss  malthini Daayeg Ye,uninvolved
Nayi g daily vanas yer paduver 🤔,uninvolved
tulunad da reyal super stars prashmsha kapu.......wow superr superr .......,encouraging hope
Pura  upload manpule part2 buka pura part padle bega,uninvolved
Full encha tupuna,uninvolved
"""Sorry bharathada mathru bhashe Hindi athu.",uninvolved
Aishu e daane eeth boldhu aathn,encouraging hope
ದೈವ ತನಿಯೆ ಪಂಡಾ ಏರ್...ಅರೆನ ಕಟ್ಲೆ ಕ್ರಮ ದಾದ....ಉಂದು ಮಾತ ಎಂಕ್ ಬೋಡು ಪಂದ್ ಆರ್ ಪಂತೆರ ??,uninvolved
Ynchi panching dilong super,encouraging hope
Swami Koragajja Kaappadumme,encouraging hope
Win athina teamgu bokka 4sesonda matha teamdaklegla,encouraging hope
7:40 Santhu Pooretla Famous Maree😂,uninvolved
ಮಸ್ತ್ ಶೋಕ್ ಉಂಡು..very funny,encouraging hope
All actars exalent,encouraging hope
Eee varsha aanda release ava???,uninvolved
"Next time bala😂""",uninvolved
"Tulu letter: ku, ಕು, കു

#TuluBaravu
#ReviveTuluScript ",uninvolved
Talkies app d undu thule,uninvolved
Dhayamalth ddh program close malpade please very good program yaan Kuwait dh,encouraging hope
Sir undu nataka du  bhavana na part maldinarena pudar dade?,uninvolved
Av nalipu nayile song😂😂,uninvolved
prashamsha pandi koodle expectation masth uppundu... anda expect malthinath comedy ithiji.....,blended hope
Pukuli song tooyara 😂,uninvolved
@Smith-zc9bj  eer Ora bethe Tulu film g compare manth thoole anna,uninvolved
"""Paaterpaavnla ere, shut up panpinla ere🙄😂😂😂""",uninvolved
"Golpappa is waste , ammama sajjige is best",blended hope
Wa marl mare,discouraging hope
Nambinaklena kaybudayer namma ajje,encouraging hope
Hmmm undu masaaaa..,uninvolved
"""ಇಂದು ಕಾಮಿಡಿಯಾ,,,,,,,,, ಅಯ್ಯೋ 😂""",blended hope
Sundar Rai mandara,uninvolved
Masth super athndd,encouraging hope
Full Movie Yepa Padver Bro....,uninvolved
Superb acting boka songsla super attund talentd......,encouraging hope
"ಸೂಡಡ್ ತುಲು ಲಿಪಿ ಪರೀಕ್ಷೆ

TULU SCRIPT EXAM

#TuluScript #TuluLipi #TuluBaravu #TuluBarahu #TuluScriptExam #JaiTulunad #TuluAcademy #BTLK #TuluScriptClass #BaleTuluLipiKalpuga #Karla #Tulunad #Sooda ",uninvolved
kade mudel ejjandina film pokkade time waste manpodchi,discouraging hope
Vikas na golibaje ondu😮,uninvolved
arvind bolar mithun da style disco,uninvolved
Yer marre dislike manthini,blended hope
Nama epala Inchina Vishyadu Amasara malpare balli 😂😂😂,uninvolved
Appe teacher ath ninna amme teacher,discouraging hope
ರವಿ ರಾಮಕುಂಜಾರೆಗು ಎನ್ನ ನಮಸ್ಕಾರ,uninvolved
"Yedde praytna, shokkatnd",encouraging hope
Anna yenna pukuli yereg andha tikkinda reply malpule plz!,uninvolved
Kudonji nataka malpule pls,encouraging hope
2 vote d win aavareg karana und votedani enna budedila la jokul gokarnog poyer,uninvolved
Dada avastha mara,discouraging hope
Super Bhagavathike comedy super mayur naik maddale vadana super,encouraging hope
Er mone thirgad thelpuna porlu apundu,discouraging hope
Undu Namma tulunada kalavider ️️,uninvolved
Nanala yade mldoly,encouraging hope
"ಕಾರ್ಲದ ಶಾಲೆಲೆಡ್ ತುಲು ಪುದರ್‌ಪಲವೆ

 ತುಲು ಬರವು ಅಭಿಯಾನ

""ತುಲು ಬರವುದ ಪುದರ್‌ಪಲವೆ ಉದಿಪನ""

#TuluScriptNameBoard #TuluScript #TuluLipi #TuluBaravu #TuluBarahu #JaiTulunad #Karla #Tulunad #Tulu ",uninvolved
COMEDYD RAJAKIYA BARIYARE BALLI,blended hope
Kasaragodu ಶಾಲೆದ ಪೊಣ್ಣು ಮಲ್ಲಾ ತೊಲ್....🤔🤔,uninvolved
Cha ande mara,uninvolved
ದುಂಬುದ ಸಂಚಿಕೆಡ್ ಮಲ್ಲ ಮಲ್ಲ ವೇಷಲು ಉಲ್ಲಾ 🤣🤣🤣,uninvolved
Remember battameez dil battameez dil in tulu version is Poppa meedh bale rappa meedh bale,uninvolved
"ಈ ಕಬತಾರ್‌ನ್ ಇತ್ತೆ ಕವತ್ತಾರು ಪಂದ್ ಲೆಪ್ಪುವೆರ್.
#ನಮ್ಮ_ಊರು
#KooInTulu ",uninvolved
Pavan Poojary ijji pa...... nidre barondu ijji,uninvolved
Mast yedde undu,encouraging hope
Undala onji comedyna,discouraging hope
Hi  DHODDA,uninvolved
"""ನೀರ್ ದ ಮಹತ್ವನ್ ತೇರಿಲೆ.",uninvolved
full apolad manpi,discouraging hope
i love ajje cute ajje,encouraging hope
E sarthi baruva,blended hope
"""And, aven odare kudora play malpodapund video..""",uninvolved
ಅದ್ಬುತ ಕಲಾವಿದ ರವಿ ರಾಮಕುಂಜ,encouraging hope
Bro kode tamilnadu onji malla incidents athendh aitha onji vishleshane korpara,uninvolved
"ಸೊತಂತ್ರೊದ ಪೊರ್ಂಬಾಟೊದೊಟ್ಟುಗು ಸಮಾಜಸೇವೆಲಾ ಮಲ್ತೊಂದು, ತುಳು ನಾಟಕೊಲೆನ್ಲಾ ಬರೆಯೊಂದಿತ್ತಿನಾರ್  ಎಚ್. ಕೃಷ್ಣಪ್ಪ ತಿಂಗಳಾಯೆರ್. ಮೇರ್ ತುಳುವೆರೆ ಅಭ್ಯುದಯ, ಗಡಂಗ್‌ದ ಗಮ್ಮತ್ತ್ ಪನ್ಪಿ ನಾಟಕೊಲೆನ್ ಬರೆತೆರ್. ಚಂದ್ರಿಕಾ ಪನ್ಪಿ ಕೈಬರವುದ ಮಾಸಪತ್ರಿಕೆಲಾ ನಡಪಾವೊಂದಿತ್ತೆರ್.
#ನಮ್ಮ_ತುಳುವೆರ್
#KooInTulu ",uninvolved
"ಬಂಟ್ವಾಳದ ಸೂರ್ಮೆದ ಮುಟ್ಟ ಇಪ್ಪುನ ಈ ಗುಹಾತೀರ್ಥ ಬಾರಿ ಪುದರ್ ಪೋಯಿನವು.
#ನಮ್ಮ_ಊರು
#KooInTulu ",uninvolved
@Mastergaming-be8eu  bjr panda bejar,uninvolved
😂😂😂😂😂 onjila ijja maarre.....! Shutup santhu channel da pudar MAD IN KUDLA.......🤣🤣🤣🤣,uninvolved
Yan eeth Dina ode poditha,uninvolved
Ee scene and camara work and almost premium look baidhund,encouraging hope
bale telipaleda ottugu..naveen shetrena tulu patera kenre baree porlu. .,encouraging hope
Savda comedy kapikad,discouraging hope
"ಕೆಡ್ಡಸೊದ ಬಗ್ಗೆ ನಿಕಲೆಗ್ ಗೊತ್ತಿತ್ತಿನ ವಿಷಯೊಲೆನ್ ಕಮೆಂಟ್ಸ್‌ಡ್ ತೆರಿಪಾಲೆ.
#ನಿಕುಲೆಗ್_ಗೊತ್ತುಂಡಾ? ",uninvolved
Dhani movi release yapa?,uninvolved
E kunja da janata comedyy,encouraging hope
ತೆಲ್ತುದು ಬಂಜಿ ಬೇನೆ ಆದುಪೊಂದು,discouraging hope
"ಪೊನ್ನಗಿರಿಟ್ ನಡತಿನ ಮುಗಿತ ಲೇಸ್

#TuluLipi #TuluScript #TuluBaravu #TuluBarahu #JaiTulunad #BTLK #TuluScriptLearningClass #BaleTuluLipiKalpuga #Kudla #Soorinje #Ponnagiri #Pongar #Jaitulunad #TuluAcademy ",uninvolved
👌👌 ಉಡುಪಿ ಮೀನ್ ಮಾರ್ಕೆಟ್ ಒರ ಬಲೆ ❤️,uninvolved
Jai thulunadu... jai thuluvazzz... SOLMELU,discouraging hope
Bro sport game onjje ippunh na indhu,uninvolved
Undh yer posa jana?😂😂,uninvolved
Minisha  ath nimisha,uninvolved
All thest film yedde balpad super,encouraging hope
ಕಾಸ್ ಓಲ್ದೀಪರ್ ನಾಟಕದ ಆಡಿಯೋ ಫುಲ್ ಪಾಡ್ಲೆ,encouraging hope
Chakanale niklege tulu barpuja,blended hope
Part 2 epa padvar ?,uninvolved
Not good..comedy ejji,discouraging hope
Maya aandh ge ayena pukuli,uninvolved
Bale bulipale....no punch,discouraging hope
Dance malpodu andhu apundu,blended hope
Ambi du karru paddre Jaggu ejji,uninvolved
Aayena actuallina over aand.,discouraging hope
Thulu nadeda pili panda kusal -ath,blended hope
ಪುಕುಲೀ ಮಾಯ...ಕಾಂಡೆ ದಾದ ಮಲ್ಪುವೆನ,uninvolved
Yenchina comedy mareyere,discouraging hope
Swami koragajji matherna kapule ajja,encouraging hope
bandhale sir er super ye,encouraging hope
Yaan mute malt tuupunu with  headphone...Risk nahi leneka😆😆,uninvolved
yes movie masth super undu..,encouraging hope
I'm a one of abimani Erna fan panthuji deg panda Hindi du meaning change apundu🙊🙊,uninvolved
with video padle,encouraging hope
super dhodda....baari kushi aand....vidio thudh....,encouraging hope
Santun onji tojale erna showd,uninvolved
Ette dada malpunu mayannda,uninvolved
ಪನ್ಪಿನಾತ್ ಎಡ್ಡೆ ಆತಜೀಡ್ಲಾ ...ಓಕೆ.,blended hope
Andu. Akaleg yennu mokulu va namuneda commwnts maltondullwr pand,blended hope
ಇರೆಗ್ ಭಯಂಕರ ಎಕ್ಸ್ಪೀರಿಯೆನ್ಸ್ ಯೇ 😂😂,uninvolved
4 years anda onjila comment korpina stop athaji I,encouraging hope
Baari shok aathnd....good one indeed.,encouraging hope
Avu kudla da karadi atha,uninvolved
L love this tulu movie yana isthada fillm indu,encouraging hope
Niglena comedy video thuvareg masth kushi apundu....,encouraging hope
DEEPAK RAI SUPER COMEDY MALPER ANDA AAR RAJAKIYA COMEDY KANAPARE AWU SARI ATH,blended hope
Daneye nanala video baiji..6 karind😂,uninvolved
Dada comedy marre,blended hope
ಒಟ್ಟು ಇಡೀ ಪ್ರೊಡಕ್ಷನ್ ಭಾರಿ ಷೋಕು ಬೈದ್ಂಡ್.,encouraging hope
Ninna urude undu sari nadla,blended hope
Kaapikadren acting pandh yerla panayer,blended hope
ಕಾಪಿಕಾಡಣ್ಣನ ನವೀನ್ ಡಿ.ಪಡೀಲಣ್ಣನ ಕಾಂಬಿನೇಷನ್,discouraging hope
